rank,square_id,total_internet_traffic
7407,379,122012.10900878906
7408,4288,122002.43798828125
7409,2014,122000.90393066406
7410,73,121999.03283691406
7411,6311,121972.45867919922
7412,6509,121947.18481445312
7413,2912,121783.04479980469
7414,3821,121781.35388183594
7415,6235,121764.88684082031
7416,9529,121551.83215332031
7417,4389,121521.5693359375
7418,960,121439.40942382812
7419,3920,121397.13073730469
7420,4289,121376.52844238281
7421,1874,121368.75769042969
7422,2411,121267.78503417969
7423,9636,121121.48840332031
7424,277,121114.86987304688
7425,300,121089.8130768966
7426,4488,121069.89709472656
7427,98,121044.44780004025
7428,4787,121036.50476074219
7429,1272,121020.49658203125
7430,299,121005.52142396569
7431,200,120998.43188539147
7432,198,120997.58166566491
7433,297,120997.58166566491
7434,94,120997.58166566491
7435,199,120997.58166566491
7436,197,120997.58166566491
7437,95,120997.58166566491
7438,195,120997.58166566491
7439,97,120997.58166566491
7440,99,120997.58166566491
7441,96,120997.58166566491
7442,296,120997.58166566491
7443,196,120997.58166566491
7444,298,120997.58166566491
7445,100,120992.97058168054
7446,9333,120815.68408203125
7447,4409,120782.48327636719
7448,5842,120759.64953613281
7449,568,120681.623046875
7450,1873,120632.30676269531
7451,2077,120527.2685546875
7452,2034,120459.91137695312
7453,7432,120444.42150878906
7454,4386,120430.56115722656
7455,1436,120327.66442871094
7456,3125,120163.91442871094
7457,4810,120129.04309082031
7458,4589,120057.01538085938
7459,4388,120046.05627441406
7460,2012,120026.18872070312
7461,2010,120026.18872070312
7462,1912,120026.18872070312
7463,2212,120026.18872070312
7464,2110,120026.18872070312
7465,5116,120005.16040039062
7466,6208,119911.23034667969
7467,6435,119908.36315917969
7468,2013,119884.912109375
7469,4487,119754.26501464844
7470,9915,119741.35656738281
7471,569,119715.90112304688
7472,2811,119710.09997558594
7473,9730,119709.80865478516
7474,6989,119636.85192871094
7475,3126,119632.97644042969
7476,6614,119617.42163085938
7477,2112,119579.03662109375
7478,1383,119474.88842773438
7479,2111,119429.00524902344
7480,4387,119396.88708496094
7481,4514,119360.22448730469
7482,2211,119222.21838378906
7483,397,119192.0679139276
7484,712,119111.86669921875
7485,7926,118972.13871765137
7486,396,118944.12198400497
7487,2009,118875.14733886719
7488,2676,118848.45422363281
7489,2518,118739.97326660156
7490,2772,118727.41650390625
7491,2011,118662.43200683594
7492,2944,118588.056640625
7493,6408,118557.04760742188
7494,2627,118516.54858398438
7495,7529,118343.26934814453
7496,6608,118245.9375
7497,6911,118241.51965332031
7498,9938,118206.236328125
7499,2712,118111.82556152344
7500,6508,118101.98376464844
7501,6207,118101.98376464844
7502,6307,118101.98376464844
7503,6206,118101.98376464844
7504,6308,118101.98376464844
7505,2526,118052.22833251953
7506,2109,118045.83276367188
7507,6306,118029.51989746094
7508,2511,117942.47259521484
7509,144,117841.88098144531
7510,1374,117794.14086914062
7511,4286,117518.33251953125
7512,4287,117518.33251953125
7513,5196,117514.87158203125
7514,1376,117489.37719726562
7515,5791,117380.52014160156
7516,6410,117376.80810546875
7517,7331,117376.23181152344
7518,2312,117369.00415039062
7519,9832,117345.24401855469
7520,180,117326.81530761719
7521,2524,117287.94445800781
7522,5912,117225.19494628906
7523,5383,117188.72436523438
7524,6407,117101.60668945312
7525,1814,116983.79711914062
7526,1483,116944.69689941406
7527,5733,116932.31530761719
7528,996,116906.61053466797
7529,4807,116901.48828125
7530,1680,116899.87756347656
7531,2180,116899.59814453125
7532,2409,116849.6689453125
7533,4610,116819.62707519531
7534,1234,116806.81982421875
7535,860,116737.77563476562
7536,1911,116532.76879882812
7537,7016,116417.11724853516
7538,2404,116409.29455566406
7539,5187,116387.40716552734
7540,4486,116373.17224121094
7541,2210,116363.26318359375
7542,474,116192.9892578125
7543,2398,116107.87976074219
7544,4613,116080.43933105469
7545,6436,116066.95007324219
7546,6337,116062.29223632812
7547,6336,116062.29223632812
7548,6211,116003.58282470703
7549,54,115980.53369140625
7550,9431,115976.09552001953
7551,5076,115954.01219892502
7552,6334,115864.29541015625
7553,398,115769.17188750347
7554,561,115754.63684082031
7555,6725,115636.15173339844
7556,444,115564.78527832031
7557,2113,115517.51916503906
7558,2510,115463.88256835938
7559,6335,115456.89392089844
7560,3224,115445.67333984375
7561,2310,115434.04699707031
7562,4909,115291.97399902344
7563,3721,115170.07775878906
7564,3712,115064.31799316406
7565,2311,115048.13977050781
7566,8025,115036.28887939453
7567,2422,115027.75146484375
7568,2209,114974.00366210938
7569,9435,114937.71154785156
7570,6411,114863.990234375
7571,2703,114760.28015136719
7572,2309,114706.70825195312
7573,9432,114611.625
7574,9532,114584.53979492188
7575,9530,114581.70977783203
7576,9533,114581.70977783203
7577,9731,114581.70977783203
7578,9833,114581.70977783203
7579,9732,114581.70977783203
7580,9733,114581.70977783203
7581,9834,114581.70977783203
7582,9633,114581.70977783203
7583,9734,114581.70977783203
7584,9630,114581.70977783203
7585,9632,114581.70977783203
7586,9531,114580.47692871094
7587,9631,114578.31530761719
7588,9334,114578.31530761719
7589,9433,114567.83917236328
7590,9634,114564.88342285156
7591,9434,114564.78405761719
7592,9635,114555.3759765625
7593,9735,114550.56451416016
7594,9534,114538.0336303711
7595,4712,114411.84399414062
7596,475,114368.4453125
7597,6111,114295.56768798828
7598,2710,114180.45281982422
7599,5185,114111.75720214844
7600,6209,114091.89013671875
7601,2015,114001.80346679688
7602,1395,113955.42028808594
7603,6829,113762.19458007812
7604,2809,113550.37408447266
7605,3557,113502.9965209961
7606,6507,113439.65588378906
7607,364,113412.94860839844
7608,781,113339.34912109375
7609,762,113313.93603515625
7610,5792,113292.52996826172
7611,2723,113045.24267578125
7612,1475,113041.10729980469
7613,5430,113038.61657714844
7614,7122,112901.04968261719
7615,859,112623.41381835938
7616,5213,112465.45397949219
7617,1464,112362.58630371094
7618,3820,112339.93493652344
7619,3619,112286.57287597656
7620,4975,112285.82266807556
7621,1898,112234.76123046875
7622,782,112169.89733886719
7623,4515,112115.63098144531
7624,2163,112103.07775878906
7625,4117,112101.92785644531
7626,6425,112092.29724121094
7627,4616,112031.59912109375
7628,6210,112030.11462402344
7629,4516,112020.07189941406
7630,4216,112019.62719726562
7631,4317,112019.62719726562
7632,4315,112019.62719726562
7633,4517,112019.62719726562
7634,4518,112019.62719726562
7635,4417,112019.62719726562
7636,4316,112019.62719726562
7637,4416,112019.62719726562
7638,4619,112019.62719726562
7639,4618,112019.62719726562
7640,4617,112019.62719726562
7641,4719,112019.62719726562
7642,4415,112019.62719726562
7643,4718,112019.62719726562
7644,4217,112019.62719726562
7645,4588,111999.02075195312
7646,4688,111990.11755371094
7647,1261,111843.80395507812
7648,2629,111806.40789794922
7649,4717,111642.4111328125
7650,9535,111617.59973144531
7651,8879,111528.10363769531
7652,4684,111459.79553222656
7653,4685,111459.79553222656
7654,4686,111459.79553222656
7655,4687,111459.79553222656
7656,4586,111459.79553222656
7657,4587,111459.79553222656
7658,4584,111459.79553222656
7659,4585,111459.79553222656
7660,4785,111459.79553222656
7661,4786,111459.79553222656
7662,8125,111166.51959228516
7663,5621,111144.68939208984
7664,295,110975.00513267517
7665,2771,110748.43591308594
7666,6017,110571.30249023438
7667,3114,110552.93493652344
7668,536,110368.46740722656
7669,6117,110256.3901977539
7670,2168,110145.17309570312
7671,80,110143.06457519531
7672,2961,110141.41540527344
7673,1382,110098.9013671875
7674,2319,110097.82434082031
7675,4211,110073.31176757812
7676,1913,110032.41381835938
7677,6011,109996.32580566406
7678,6423,109978.015625
7679,9538,109965.00793457031
7680,6622,109956.09088134766
7681,2412,109951.56256103516
7682,6914,109916.62268066406
7683,6522,109771.5556640625
7684,4116,109675.33020019531
7685,2410,109651.03100585938
7686,479,109626.68969726562
7687,343,109578.63024902344
7688,3641,109370.24731445312
7689,2213,109137.44006347656
7690,959,109083.88122558594
7691,473,109015.31530761719
7692,476,108972.25378417969
7693,2861,108958.04345703125
7694,4709,108859.48181152344
7695,5812,108804.64123535156
7696,6406,108656.42993164062
7697,6424,108628.27526855469
7698,9308,108555.21081542969
7699,882,108533.25219726562
7700,2725,108513.4887084961
7701,3521,108397.3232421875
7702,242,108265.09771728516
7703,6234,108257.85278320312
7704,883,108234.86047363281
7705,5917,108217.82177734375
7706,2162,108171.55712890625
7707,4400,108164.54748535156
7708,6018,108151.79650878906
7709,1072,108081.93896484375
7710,56,107975.48999023438
7711,4017,107903.53833007812
7712,6205,107833.73681640625
7713,3621,107833.01025390625
7714,3720,107796.41650390625
7715,3819,107780.818359375
7716,3620,107780.818359375
7717,3520,107780.818359375
7718,3719,107780.818359375
7719,1813,107755.7900390625
7720,2770,107714.38269042969
7721,6109,107711.36193847656
7722,5585,107698.47375488281
7723,6412,107640.93048095703
7724,2133,107612.7900390625
7725,52,107600.56030273438
7726,6524,107592.66271972656
7727,763,107561.41552734375
7728,7429,107458.21484375
7729,6010,107452.76452636719
7730,5910,107444.57788085938
7731,5911,107444.57788085938
7732,4215,107404.39306640625
7733,5811,107393.56909179688
7734,5823,107367.1459350586
7735,6523,107345.39599609375
7736,669,107330.44836425781
7737,6110,107109.29858398438
7738,8426,107030.4267578125
7739,5711,107005.34045410156
7740,2321,106830.75219726562
7741,5813,106807.21270751953
7742,5916,106774.73596191406
7743,2925,106765.75341796875
7744,6525,106726.50299072266
7745,7531,106713.42492675781
7746,7430,106711.89642333984
7747,7431,106711.89642333984
7748,7530,106711.89642333984
7749,2610,106530.84576416016
7750,8400,106468.17346191406
7751,6526,106435.81787109375
7752,9536,106313.15808105469
7753,6625,106213.91479492188
7754,6626,106213.91479492188
7755,6624,106213.91479492188
7756,3008,106197.4072265625
7757,6623,106158.6693725586
7758,6192,106143.83123779297
7759,1262,106014.16760253906
7760,3061,105956.87561035156
7761,2623,105809.45935058594
7762,72,105715.52600097656
7763,6889,105458.05255126953
7764,9812,105344.94226074219
7765,2624,105275.88067626953
7766,5017,105114.26733398438
7767,9637,105002.39733886719
7768,2810,104897.68115234375
7769,5588,104826.4091796875
7770,280,104790.00573730469
7771,337,104710.208984375
7772,472,104685.86279296875
7773,571,104557.12866210938
7774,2512,104446.63775634766
7775,4305,104390.53454589844
7776,2479,104295.88592529297
7777,2724,104231.9677734375
7778,5484,104217.11492919922
7779,9835,104184.76190185547
7780,6609,104164.78076171875
7781,2825,104116.04412841797
7782,51,104067.57824707031
7783,2418,104011.65954589844
7784,5712,103865.05322265625
7785,6912,103852.59979248047
7786,53,103821.21374511719
7787,478,103620.05505371094
7788,3060,103581.62927246094
7789,3161,103575.38916015625
7790,3261,103575.38916015625
7791,3260,103575.38916015625
7792,3160,103575.38916015625
7793,4508,103498.56091308594
7794,1273,103488.810546875
7795,239,103378.31481933594
7796,4205,103360.41540527344
7797,5438,103162.16711425781
7798,2612,103101.55743408203
7799,1375,103026.84411621094
7800,2562,102831.13012695312
7801,1377,102741.05676269531
7802,9411,102730.4853515625
7803,2271,102604.50024414062
7804,3919,102550.57080078125
7805,1859,102464.69665527344
7806,7119,102425.7543334961
7807,1335,102227.00610351562
7808,1076,102204.34155273438
7809,6426,102169.95501708984
7810,2611,102136.34161376953
7811,2711,102069.24249267578
7812,9305,102028.99621582031
7813,2578,101969.21063232422
7814,1173,101943.24719238281
7815,2233,101886.83715820312
7816,6722,101790.09490966797
7817,4105,101741.42443847656
7818,1816,101729.77282714844
7819,1812,101704.04870605469
7820,2313,101669.98266601562
7821,1490,101658.64367675781
7822,399,101625.05664145947
7823,670,101606.15930175781
7824,4706,101546.3056640625
7825,6709,101477.91577148438
7826,4306,101373.56079101562
7827,6315,101349.64233398438
7828,5195,101317.7844543457
7829,1174,101284.6937866211
7830,4206,101247.37512207031
7831,2824,101131.55578613281
7832,4407,101053.36279296875
7833,4204,101024.54870605469
7834,477,101016.72717285156
7835,1714,101013.84594726562
7836,4893,101007.01177978516
7837,1172,100926.06335449219
7838,5722,100906.74505615234
7839,5816,100778.73931884766
7840,4309,100566.85217285156
7841,6822,100418.2593383789
7842,5485,100389.91748046875
7843,4106,100219.86474609375
7844,6915,99953.84686279297
7845,2617,99946.4150390625
7846,2909,99945.63775634766
7847,4018,99877.203125
7848,5701,99809.95446777344
7849,2414,99673.58178710938
7850,6510,99659.54553222656
7851,5587,99631.80932617188
7852,2008,99610.80798339844
7853,6817,99584.44537353516
7854,6918,99584.44537353516
7855,6917,99584.44537353516
7856,6916,99584.44537353516
7857,4005,99483.02966308594
7858,6818,99437.31726074219
7859,2615,99336.26147460938
7860,2960,99317.26770019531
7861,344,99300.25732421875
7862,4210,99294.57922363281
7863,2218,99237.986328125
7864,2416,99216.08459472656
7865,2214,99216.08459472656
7866,2116,99216.08459472656
7867,2318,99216.08459472656
7868,2216,99216.08459472656
7869,2315,99216.08459472656
7870,2314,99216.08459472656
7871,2115,99216.08459472656
7872,2316,99216.08459472656
7873,2215,99216.08459472656
7874,2017,99216.08459472656
7875,2317,99216.08459472656
7876,2516,99202.38916015625
7877,2417,99104.53588867188
7878,2114,99094.43774414062
7879,2517,99086.8232421875
7880,4104,99003.5458984375
7881,4504,98895.08892822266
7882,3806,98895.0888671875
7883,4304,98895.0888671875
7884,3707,98895.0888671875
7885,4405,98895.0888671875
7886,4505,98895.0888671875
7887,3807,98895.0888671875
7888,4404,98895.0888671875
7889,3808,98890.04418945312
7890,4605,98861.09704589844
7891,3906,98792.98510742188
7892,3708,98791.7265625
7893,4107,98770.07897949219
7894,3908,98764.97961425781
7895,4109,98756.27014160156
7896,2217,98755.24743652344
7897,3905,98707.9736328125
7898,6816,98699.30279541016
7899,9537,98694.18676757812
7900,3907,98607.97033691406
7901,4108,98600.62036132812
7902,4209,98544.79125976562
7903,4408,98500.23913574219
7904,6819,98498.4956665039
7905,5741,98497.61413574219
7906,677,98399.82385253906
7907,4008,98398.31567382812
7908,2616,98335.66784667969
7909,2119,98266.31994628906
7910,7018,98237.84967041016
7911,2513,98234.23754882812
7912,4007,98112.99499511719
7913,70,98104.18359375
7914,380,98102.37878417969
7915,4773,98069.0920252949
7916,578,98030.27001953125
7917,1275,97990.70349121094
7918,4203,97936.53540039062
7919,2515,97901.04663085938
7920,1274,97810.47967529297
7921,1175,97796.38104248047
7922,4606,97774.75695800781
7923,1910,97702.65698242188
7924,577,97663.55114746094
7925,3909,97663.18981933594
7926,4208,97627.80517578125
7927,4308,97616.52709960938
7928,2415,97580.79614257812
7929,4006,97554.93566894531
7930,4307,97554.00183105469
7931,6009,97517.16375732422
7932,6016,97399.56909179688
7933,6106,97366.71301269531
7934,6809,97350.59161376953
7935,576,97297.53149414062
7936,3145,97277.31213378906
7937,2018,97250.75109863281
7938,4406,97178.09631347656
7939,264,97163.68688964844
7940,4375,97119.42587280273
7941,6919,97090.3314819336
7942,4110,97063.58447265625
7943,579,96923.37414550781
7944,9935,96904.65118408203
7945,2425,96894.02001953125
7946,7017,96870.62762451172
7947,2118,96853.01293945312
7948,2106,96719.82434082031
7949,1580,96597.39013671875
7950,4009,96572.64196777344
7951,2613,96570.79602050781
7952,1482,96553.02319335938
7953,2219,96473.34777832031
7954,2904,96438.76696777344
7955,3025,96423.36877441406
7956,1389,96276.65496826172
7957,4303,96171.38562011719
7958,7002,96164.71997070312
7959,6104,96161.21264648438
7960,4506,96074.38647460938
7961,4212,95985.21240234375
7962,5827,95960.90270996094
7963,5828,95924.55200195312
7964,459,95851.28900146484
7965,1539,95844.47198486328
7966,5288,95830.64819335938
7967,8401,95826.94970703125
7968,5824,95821.44171142578
7969,8500,95815.8226928711
7970,8600,95805.87176513672
7971,2529,95786.88412475586
7972,5803,95686.8369140625
7973,896,95674.03625488281
7974,6710,95619.90826416016
7975,678,95586.57836914062
7976,4599,95514.16198730469
7977,5586,95483.10345458984
7978,3006,95430.51989746094
7979,4207,95358.12683105469
7980,5727,95290.32958984375
7981,4274,95236.40245056152
7982,6289,95196.24531555176
7983,5918,95174.423828125
7984,3410,95094.9580078125
7985,6120,94967.96911621094
7986,2514,94923.91015625
7987,305,94904.64172363281
7988,1074,94897.97589111328
7989,6607,94848.45495605469
7990,5294,94826.17166137695
7991,2375,94807.62109375
7992,9404,94738.37097167969
7993,461,94729.39562988281
7994,5928,94727.56323242188
7995,6105,94478.19165039062
7996,304,94462.94677734375
7997,975,94436.22277832031
7998,3706,94434.5478515625
7999,460,94422.63208007812
8000,245,94368.64739990234
8001,306,94357.66479492188
8002,5913,94107.72277832031
8003,2614,94075.87915039062
8004,2413,94017.59057617188
8005,307,93933.88244628906
8006,4608,93918.71691894531
8007,572,93909.58740234375
8008,2380,93890.16485595703
8009,2478,93850.26763916016
8010,2280,93791.25793457031
8011,2379,93791.25793457031
8012,308,93790.79846191406
8013,205,93772.85229492188
8014,203,93769.03918457031
8015,7,93768.32995605469
8016,9,93768.32995605469
8017,107,93768.32995605469
8018,109,93768.32995605469
8019,108,93768.32995605469
8020,207,93768.32995605469
8021,208,93768.32995605469
8022,204,93768.32995605469
8023,3,93768.32995605469
8024,6,93768.32995605469
8025,206,93768.32995605469
8026,8,93768.32995605469
8027,103,93768.32995605469
8028,105,93768.32995605469
8029,209,93768.32995605469
8030,309,93768.32995605469
8031,104,93768.32995605469
8032,106,93768.32995605469
8033,2278,93763.10467529297
8034,3805,93692.1435546875
8035,3007,93683.41198730469
8036,2178,93671.91876220703
8037,2279,93666.42401123047
8038,671,93666.13391113281
8039,6116,93621.6802368164
8040,2179,93608.27728271484
8041,201,93525.56335449219
8042,4604,93372.55541992188
8043,2,93368.388671875
8044,3809,93351.94372558594
8045,101,93173.61865234375
8046,1,92992.66613769531
8047,194,92898.40268707275
8048,2571,92876.44409179688
8049,5487,92832.31475830078
8050,5101,92814.00634765625
8051,1073,92776.22900390625
8052,1284,92719.71179199219
8053,4812,92690.6318359375
8054,1627,92673.16870117188
8055,4004,92581.78405761719
8056,2378,92434.56768798828
8057,71,92244.23291015625
8058,6108,92134.94787597656
8059,1460,92120.47216796875
8060,3409,92114.91003417969
8061,6113,91984.69323730469
8062,303,91941.41088867188
8063,4,91904.38232421875
8064,7120,91816.46704101562
8065,776,91815.619140625
8066,3314,91665.46032714844
8067,5488,91626.19537353516
8068,3608,91482.57586669922
8069,2910,91458.9228515625
8070,6107,91403.05236816406
8071,3043,91345.81237792969
8072,8764,91182.4077758789
8073,143,91121.3515625
8074,5728,90908.15643310547
8075,3211,90828.5263671875
8076,142,90580.62329101562
8077,244,90580.62329101562
8078,6305,90501.78479003906
8079,1360,90410.46673583984
8080,6512,90381.51745605469
8081,5384,90319.91775512695
8082,58,90094.81616210938
8083,9839,90061.14453125
8084,202,90037.26428222656
8085,5402,89985.32067871094
8086,5502,89985.32067871094
8087,5501,89985.32067871094
8088,5602,89985.32067871094
8089,5601,89985.32067871094
8090,5486,89879.85430908203
8091,7001,89860.27465820312
8092,6019,89794.56604003906
8093,1033,89764.53833007812
8094,2117,89653.7265625
8095,4475,89577.94143676758
8096,5186,89577.91088867188
8097,5286,89568.8021850586
8098,5387,89568.8021850586
8099,6704,89551.91174316406
8100,5993,89535.70104980469
8101,4615,89524.37170410156
8102,6903,89520.21472167969
8103,6803,89520.21472167969
8104,6804,89520.21472167969
8105,6703,89496.35375976562
8106,6902,89482.90808105469
8107,3310,89452.13366699219
8108,5386,89431.69250488281
8109,5385,89415.22296142578
8110,783,89386.095703125
8111,4716,89370.95031738281
8112,302,89286.46081542969
8113,6820,89282.43933105469
8114,9913,89267.46075439453
8115,6414,89158.94061279297
8116,2911,89056.44543457031
8117,2277,89034.13177490234
8118,4817,89016.32006835938
8119,2669,88968.25439453125
8120,9737,88920.38403320312
8121,5889,88917.12615966797
8122,3215,88862.36157226562
8123,2430,88859.15246582031
8124,563,88760.56372070312
8125,57,88677.8515625
8126,2908,88581.6362915039
8127,3309,88560.271484375
8128,3108,88555.24536132812
8129,3109,88555.24536132812
8130,3210,88555.24536132812
8131,3010,88555.24536132812
8132,3011,88555.24536132812
8133,3107,88555.24536132812
8134,3110,88555.24536132812
8135,3308,88555.24536132812
8136,3009,88555.24536132812
8137,3209,88555.24536132812
8138,3208,88555.24536132812
8139,3111,88551.52722167969
8140,6802,88545.72155761719
8141,5817,88361.01287841797
8142,360,88360.02563476562
8143,158,88349.44995117188
8144,983,88340.19226074219
8145,3012,88326.09643554688
8146,2177,88309.1713256836
8147,3214,88295.11169433594
8148,3408,88289.34582519531
8149,3112,88269.68737792969
8150,676,88190.59826660156
8151,2433,88137.85302734375
8152,6333,88127.9066772461
8153,42,88116.6187133789
8154,5287,88099.10443115234
8155,1479,88090.97985839844
8156,7019,88082.95336914062
8157,5529,88080.86224365234
8158,3213,88028.11108398438
8159,4373,87997.12348175049
8160,931,87951.56567382812
8161,4908,87820.77856445312
8162,310,87819.00109863281
8163,575,87763.09210205078
8164,141,87677.59997558594
8165,663,87655.38415527344
8166,6815,87652.08795166016
8167,3113,87622.55285644531
8168,3512,87557.34057617188
8169,3212,87514.84411621094
8170,3013,87486.36389160156
8171,1581,87481.21020507812
8172,5201,87456.60021972656
8173,6013,87447.10833740234
8174,7101,87401.37194824219
8175,9939,87375.51806640625
8176,9738,87375.51806640625
8177,9838,87375.51806640625
8178,9940,87375.51806640625
8179,881,87340.38842773438
8180,2304,87317.33764648438
8181,2261,87224.36743164062
8182,2161,87205.01452636719
8183,3207,87064.12817382812
8184,5810,86999.32196044922
8185,462,86980.2886352539
8186,9837,86905.31176757812
8187,5927,86820.6069946289
8188,1391,86638.54113769531
8189,358,86571.14233398438
8190,1681,86509.64971923828
8191,1283,86476.76684570312
8192,933,86460.31921386719
8193,4713,86345.92553710938
8194,2220,86316.56610107422
8195,5829,86256.23803710938
8196,681,86160.98034667969
8197,3542,86087.9521484375
8198,243,86085.58569335938
8199,5826,85923.68560791016
8200,2176,85903.2333984375
8201,1363,85874.2973022461
8202,4698,85848.74475097656
8203,5890,85807.73468017578
8204,1959,85803.70629882812
8205,9914,85761.16778564453
8206,5891,85720.15734863281
8207,1392,85718.93811035156
8208,1811,85697.97485351562
8209,573,85697.93255615234
8210,1291,85668.212890625
8211,4609,85650.94024658203
8212,5014,85650.94024658203
8213,6213,85532.50561523438
8214,361,85443.0267944336
8215,1390,85399.47387695312
8216,400,85372.73756551743
8217,5401,85364.8818359375
8218,59,85229.41998291016
8219,1096,85169.5532836914
8220,1909,85112.33526611328
8221,6511,85095.52166748047
8222,6705,85015.34790039062
8223,662,84939.74877929688
8224,1292,84927.19458007812
8225,4813,84852.43859863281
8226,6506,84793.81640625
8227,4403,84787.99517822266
8228,1582,84782.74713134766
8229,1434,84659.1923828125
8230,1276,84654.78796386719
8231,6930,84650.57196044922
8232,2333,84621.63830566406
8233,6529,84582.82525634766
8234,6035,84388.28131103516
8235,1682,84377.66516113281
8236,5432,84358.99206542969
8237,5830,84284.20727539062
8238,4500,84142.044921875
8239,4917,84139.73760986328
8240,4103,84127.62042236328
8241,5302,84097.24340820312
8242,5388,83987.9714050293
8243,4607,83869.53930664062
8244,5611,83768.11596679688
8245,4673,83695.46581053734
8246,834,83677.40209960938
8247,102,83665.57482910156
8248,5,83630.697265625
8249,7701,83602.53173828125
8250,6920,83529.62506103516
8251,5016,83514.63153076172
8252,6830,83486.3369140625
8253,6931,83485.99926757812
8254,974,83456.90795898438
8255,672,83456.90795898438
8256,675,83456.90795898438
8257,775,83456.90795898438
8258,774,83456.90795898438
8259,873,83456.90795898438
8260,674,83456.90795898438
8261,973,83456.90795898438
8262,875,83456.90795898438
8263,874,83456.90795898438
8264,673,83456.90795898438
8265,773,83456.90795898438
8266,772,83456.90795898438
8267,872,83456.90795898438
8268,972,83436.30279541016
8269,1636,83426.82019042969
8270,463,83346.11346435547
8271,4913,83328.78759765625
8272,562,83269.5849609375
8273,574,83240.62536621094
8274,4600,83156.1725769043
8275,4800,83155.07513427734
8276,4700,83133.1978149414
8277,4900,83130.55755615234
8278,4699,83107.46179199219
8279,4910,83086.08911132812
8280,5532,83003.08947753906
8281,5530,83003.08947753906
8282,5731,83003.08947753906
8283,5531,83003.08947753906
8284,5630,83003.08947753906
8285,5632,83003.08947753906
8286,5631,83003.08947753906
8287,5629,83003.07666015625
8288,5730,83002.80969238281
8289,5729,83002.71423339844
8290,2076,82980.45416259766
8291,5211,82934.3793334961
8292,5013,82881.07446289062
8293,5113,82865.5308227539
8294,41,82846.81378173828
8295,1713,82836.12078857422
8296,5431,82720.69067382812
8297,1393,82708.68389892578
8298,2377,82666.77526855469
8299,5915,82655.70422363281
8300,64,82645.96936035156
8301,5111,82643.51940917969
8302,4794,82598.04479980469
8303,9836,82558.85815429688
8304,5301,82473.88427734375
8305,2169,82458.02819824219
8306,301,82411.24987792969
8307,6821,82324.51361083984
8308,6313,82235.53698730469
8309,4705,82207.03125
8310,1282,82071.77703857422
8311,33,82038.77722167969
8312,258,82021.5795288086
8313,4799,81882.45397949219
8314,6204,81869.91638183594
8315,4695,81815.90460205078
8316,6513,81775.47448730469
8317,480,81724.0078125
8318,3607,81686.17639160156
8319,5989,81676.4633178711
8320,6604,81665.19024658203
8321,157,81521.64111328125
8322,359,81299.22534179688
8323,795,81250.8091430664
8324,895,81249.52282714844
8325,777,81228.88317871094
8326,6606,81150.47430419922
8327,6304,81137.2973022461
8328,6605,81127.43780517578
8329,6505,81127.43780517578
8330,6404,81127.43780517578
8331,6503,81127.43780517578
8332,6504,81127.43780517578
8333,2170,81044.56530761719
8334,1196,81010.81384277344
8335,9601,81003.70654296875
8336,9638,80974.49578857422
8337,900,80881.49618530273
8338,6831,80842.49615478516
8339,2065,80799.25708007812
8340,6303,80787.76678466797
8341,6413,80732.96807861328
8342,5114,80634.19592285156
8343,2675,80588.91339111328
8344,7121,80579.01831054688
8345,6403,80544.15814208984
8346,683,80528.1572265625
8347,1481,80517.54095458984
8348,4507,80474.27001953125
8349,406,80425.59375
8350,1935,80344.12677001953
8351,5738,80291.82653808594
8352,5935,80290.62036132812
8353,2659,80169.10375976562
8354,6405,80154.91784667969
8355,6901,80130.98059082031
8356,6215,80062.91925048828
8357,584,80037.13940429688
8358,1810,80030.3671875
8359,1712,80030.3671875
8360,5939,80017.00317382812
8361,1710,80001.69384765625
8362,2603,79940.7153930664
8363,4914,79863.96618652344
8364,257,79720.6986694336
8365,5112,79672.07781982422
8366,4899,79622.11907958984
8367,6717,79547.37927246094
8368,5834,79396.32159423828
8369,3411,79361.04864501953
8370,2276,79226.38513183594
8371,4614,79224.01580810547
8372,6603,79061.13006591797
8373,362,78980.8696899414
8374,1183,78840.2124633789
8375,4697,78732.8569946289
8376,4696,78732.8569946289
8377,3313,78533.1361694336
8378,6015,78509.7529296875
8379,484,78399.99084472656
8380,1184,78334.9711303711
8381,1280,78197.32733154297
8382,6115,78187.63067626953
8383,5920,78127.73461914062
8384,3541,78082.64288330078
8385,260,77994.83349609375
8386,159,77989.99523925781
8387,160,77908.55206298828
8388,6134,77826.35821533203
8389,682,77820.27069091797
8390,259,77774.00207519531
8391,6612,77770.0601196289
8392,5929,77746.4638671875
8393,1182,77603.845703125
8394,4912,77496.21096801758
8395,5892,77433.57095336914
8396,385,77183.22778320312
8397,4814,77102.8369140625
8398,4714,77102.8369140625
8399,2761,77084.08111572266
8400,4916,77050.35052490234
8401,6921,77048.80157470703
8402,5285,76945.38497924805
8403,583,76935.07580566406
8404,407,76868.34545898438
8405,6014,76848.10119628906
8406,261,76724.08959960938
8407,2371,76602.83270263672
8408,5115,76546.66735839844
8409,7021,76374.24780273438
8410,1083,76340.92510986328
8411,60,76316.50268554688
8412,831,76255.716796875
8413,6114,76220.82427978516
8414,1281,76200.46459960938
8415,5097,76152.35107421875
8416,982,76108.23999023438
8417,3106,76080.60150146484
8418,6810,76044.52716064453
8419,2060,76028.6605834961
8420,2019,76026.73364257812
8421,7022,75904.4935913086
8422,6005,75882.95422363281
